# BENCHMARK: 10-Nov-24-00
380, 3, 1, 25041,  2.523920
380, 4, 1, 25939,  1.894412
380, 5, 1, 24937,  2.147364
380, 6, 1, 24801,  2.609697
380, 7, 1, 25031,  2.238360
380, 8, 1, 25016,  1.989734
380, 9, 1, 26641,  2.385107
390, 0, 1, 26871,  2.874114
390, 1, 1, 25677,  2.113400
390, 2, 1, 27244,  2.092543
390, 3, 1, 25402,  2.424249
390, 4, 1, 27414,  2.083062
390, 5, 2, 26892,  2.682111
390, 6, 1, 27484,  2.507937
390, 7, 1, 26295,  2.193473
390, 8, 1, 27172,  2.069000
390, 9, 1, 27610,  2.200172
400, 0, 1, 28527,  3.714746
400, 1, 1, 27331,  5.550514
400, 2, 1, 26807,  5.768346
400, 3, 1, 28835,  8.190326
400, 4, 1, 27478,  2.995507
400, 5, 1, 27683,  2.665649
400, 6, 1, 28372,  2.199110
400, 7, 1, 27393,  2.090723
400, 8, 1, 27861,  3.409158
400, 9, 1, 26969,  3.198143
410, 0, 1, 30478,  3.226843
410, 1, 1, 29132,  3.438223
410, 2, 1, 29768,  4.473730
410, 3, 1, 29074,  5.070670
410, 4, 1, 28080,  3.713142
410, 5, 1, 29854,  2.816467
410, 6, 1, 29901,  2.903619
410, 7, 1, 29934,  4.427564
410, 8, 1, 30163,  2.770809
410, 9, 1, 30547,  4.445204
420, 0, 1, 30002,  2.371504
420, 1, 1, 28987,  2.200307
420, 2, 1, 30624,  2.411362
420, 3, 1, 29994,  2.640340
420, 4, 1, 30760,  2.549727
420, 5, 1, 31804,  3.576193
420, 6, 1, 32150,  3.891519
420, 7, 1, 30988,  2.472789
420, 8, 1, 31552,  2.435822
420, 9, 1, 31714,  2.688744
430, 0, 1, 31353,  2.624177
430, 1, 1, 31902,  2.729083
430, 2, 1, 31493,  2.322568
430, 3, 1, 32547,  3.056287
430, 4, 1, 32046,  4.011767
430, 5, 1, 32452,  2.529643
430, 6, 1, 30752,  2.705693
430, 7, 1, 31790,  3.114485
430, 8, 1, 32592,  2.555274
430, 9, 1, 32745,  3.167925
440, 0, 1, 33971,  2.479925
440, 1, 1, 33284,  3.601716
440, 2, 1, 33276,  3.256612
440, 3, 1, 33303,  2.562445
440, 4, 1, 33945,  2.521237
440, 5, 1, 36102,  2.604797
440, 6, 1, 34201,  2.621604
440, 7, 1, 32973,  2.435513
440, 8, 1, 33607,  2.495223
